date,day,new_cases,new_tests,new_icu,new_nonicu,new_hosp,new_deaths,positivity,cases_complete,deaths_complete
2020-03-11,Wednesday,3,154,0.2857142857142857,0.2857142857142857,0.5714285714285714,NA,0.01948051948051948,TRUE,TRUE
2020-03-12,Thursday,6,282.28571428571433,0.14285714285714288,0.42857142857142855,0.5714285714285714,NA,0.02125506072874494,TRUE,TRUE
2020-03-13,Friday,8.714285714285714,406.5714285714286,0.14285714285714288,0.42857142857142855,0.5714285714285714,NA,0.021433591004919185,TRUE,TRUE
2020-03-14,Saturday,12.714285714285714,509.7142857142857,0.14285714285714288,0.5714285714285714,0.7142857142857143,NA,0.024943946188340806,TRUE,TRUE
2020-03-15,Sunday,18.285714285714285,638.5714285714286,0.14285714285714288,0.8571428571428571,1,NA,0.028635346756152126,TRUE,TRUE
2020-03-16,Monday,25.142857142857142,947.2857142857143,0,1.4285714285714284,1.4285714285714284,NA,0.026541999698386366,TRUE,TRUE
2020-03-17,Tuesday,33.857142857142854,1258.7142857142858,0,1.7142857142857142,1.7142857142857142,NA,0.02689819543752128,TRUE,TRUE
2020-03-18,Wednesday,35.714285714285715,1355.142857142857,0.28571428571428575,1.7142857142857142,2,NA,0.026354627872654437,TRUE,TRUE
2020-03-19,Thursday,35.142857142857146,1355.4285714285713,0.42857142857142855,2.7142857142857144,3.1428571428571432,NA,0.025927487352445194,TRUE,TRUE
2020-03-20,Friday,34.714285714285715,1374.5714285714287,0.7142857142857142,3,3.7142857142857144,NA,0.02525462481812513,TRUE,TRUE
2020-03-21,Saturday,34,1360.857142857143,0.8571428571428571,3.5714285714285716,4.428571428571429,NA,0.024984253621667018,TRUE,TRUE
2020-03-22,Sunday,31.571428571428573,1320.4285714285713,1.2857142857142858,3.7142857142857144,5,NA,0.02390998593530239,TRUE,TRUE
2020-03-23,Monday,30.714285714285715,1235.7142857142858,1.2857142857142858,4.285714285714286,5.571428571428571,NA,0.02485549132947977,TRUE,TRUE
2020-03-24,Tuesday,28.428571428571427,1103.2857142857142,1.8571428571428572,5.142857142857143,7,NA,0.025767188916224266,TRUE,TRUE
2020-03-25,Wednesday,33.42857142857143,1175.857142857143,2.4285714285714284,6.142857142857143,8.571428571428571,0.42857142857142855,0.028429109464220628,TRUE,TRUE
2020-03-26,Thursday,40,1254.142857142857,3.5714285714285716,7,10.571428571428571,0.42857142857142855,0.03189429319968106,TRUE,TRUE
2020-03-27,Friday,48.42857142857143,1350.142857142857,4.142857142857143,7.857142857142857,12,1.1428571428571428,0.03586922018833986,TRUE,TRUE
2020-03-28,Saturday,51.714285714285715,1396.4285714285713,5.571428571428571,8.285714285714286,13.857142857142858,1.5714285714285714,0.037033248081841434,TRUE,TRUE
2020-03-29,Sunday,54,1424.142857142857,6.285714285714286,9,15.285714285714286,1.5714285714285714,0.037917544387601566,TRUE,TRUE
2020-03-30,Monday,61.57142857142857,1456.7142857142858,6.857142857142857,9,15.857142857142858,2.2857142857142856,0.04226733352946945,TRUE,TRUE
2020-03-31,Tuesday,67.71428571428571,1494.5714285714287,7,9.571428571428571,16.571428571428573,2.4285714285714284,0.04530682469891034,TRUE,TRUE
2020-04-01,Wednesday,67.57142857142857,1524.5714285714287,7.571428571428571,10.571428571428571,18.142857142857142,3,0.0443215892053973,TRUE,TRUE
2020-04-02,Thursday,70.57142857142857,1572.4285714285713,8,10.142857142857142,18.142857142857142,3.2857142857142856,0.04488053057145453,TRUE,TRUE
2020-04-03,Friday,68.85714285714286,1553.5714285714287,8.428571428571429,10,18.428571428571427,2.7142857142857144,0.04432183908045977,TRUE,TRUE
2020-04-04,Saturday,67.57142857142857,1541.5714285714287,7.428571428571429,10,17.428571428571427,3,0.04383282364933741,TRUE,TRUE
2020-04-05,Sunday,70.71428571428571,1545.7142857142858,7.285714285714286,11.142857142857142,18.428571428571427,3.7142857142857144,0.045748613678373386,TRUE,TRUE
2020-04-06,Monday,72.85714285714286,1545,7.714285714285714,12.285714285714286,20,4.428571428571429,0.047156726768377254,TRUE,TRUE
2020-04-07,Tuesday,74.14285714285714,1557.7142857142858,7.714285714285714,13.857142857142858,21.571428571428573,5,0.04759721203228173,TRUE,TRUE
2020-04-08,Wednesday,80.57142857142857,1548.5714285714287,7.285714285714286,13.571428571428571,20.857142857142858,5.285714285714286,0.052029520295202955,TRUE,TRUE
2020-04-09,Thursday,83.28571428571429,1510.857142857143,7.857142857142857,13.857142857142858,21.714285714285715,6,0.05512481089258699,TRUE,TRUE
2020-04-10,Friday,87.71428571428571,1492.7142857142858,7.428571428571429,15,22.428571428571427,6.714285714285714,0.05876160398124222,TRUE,TRUE
2020-04-11,Saturday,93,1480.2857142857142,7.857142857142857,15.142857142857142,23,6.571428571428571,0.06282570932252461,TRUE,TRUE
2020-04-12,Sunday,92.57142857142857,1441,8.428571428571429,16.142857142857142,24.571428571428573,6.428571428571429,0.06424110240904134,TRUE,TRUE
2020-04-13,Monday,97.42857142857143,1439.7142857142858,8.857142857142858,16.142857142857142,25,6.428571428571429,0.06767215717404247,TRUE,TRUE
2020-04-14,Tuesday,105,1408.5714285714287,10.428571428571429,15.571428571428571,26,6.428571428571429,0.07454361054766734,TRUE,TRUE
2020-04-15,Wednesday,112.14285714285714,1402.857142857143,10.714285714285714,18.428571428571427,29.142857142857142,7.857142857142857,0.079938900203666,TRUE,TRUE
2020-04-16,Thursday,123.57142857142857,1430.142857142857,10,18.857142857142858,28.857142857142858,8.142857142857142,0.086404954549995,TRUE,TRUE
2020-04-17,Friday,135.85714285714286,1484.857142857143,11.571428571428571,18.857142857142858,30.428571428571427,9.714285714285714,0.091495093323071,TRUE,TRUE
2020-04-18,Saturday,142.71428571428572,1536.857142857143,12.142857142857142,20.571428571428573,32.714285714285715,11.571428571428571,0.0928611266034579,TRUE,TRUE
2020-04-19,Sunday,152.57142857142858,1608,11.714285714285714,19.571428571428573,31.285714285714285,13.285714285714286,0.09488272921108742,TRUE,TRUE
2020-04-20,Monday,171.14285714285714,1696.142857142857,12.142857142857142,20.857142857142858,33,14.857142857142858,0.10090120441337488,TRUE,TRUE
2020-04-21,Tuesday,186.42857142857142,1804.5714285714287,11.428571428571429,22.142857142857142,33.57142857142857,17.714285714285715,0.10330905636478784,TRUE,TRUE
2020-04-22,Wednesday,208.57142857142858,1911.2857142857142,11.714285714285714,22.714285714285715,34.42857142857143,18.285714285714285,0.10912624261902983,TRUE,TRUE
2020-04-23,Thursday,258.7142857142857,2128.4285714285716,11.714285714285714,25.285714285714285,37,19.571428571428573,0.12155178199879187,TRUE,TRUE
